r,sequence,timestamp,deg,endpoint
m,87,870,0.86/24.688/3.056/-33.428,76.475/-265.947/-180.161
m,88,880,0.865/23.972/3.066/-33.322,74.447/-266.299/-181.51
m,89,890,0.183/23.268/3.084/-33.213,69.211/-267.505/-182.841
m,90,900,0.203/23.248/3.106/-32.417,70.849/-269.885/-186.242
m,91,910,0.213/22.223/3.009/-32.31,68.032/-270.203/-187.795
m,92,920,0.902/21.513/3.009/-32.203,69.159/-269.717/-189.071
m,93,930,0.921/21.17/2.916/-32.095,68.583/-270.027/-189.81
m,94,940,0.252/22.0/2.931/-31.306,69.716/-273.105/-192.276
m,95,950,0.261/22.0/2.937/-31.199,69.961/-273.405/-192.75
m,96,960,-0.396/22.0/3.078/-31.089,66.674/-274.503/-193.396
m,97,970,-0.384/21.0/3.086/-31.651,62.238/-272.826/-192.124
m,98,980,-0.362/20.0/3.104/-31.539,59.138/-273.11/-193.726
m,99,990,0.311/20.0/2.974/-31.427,62.905/-272.721/-194.069
m,100,1000,0.348/19.0/3.002/-30.639,61.033/-274.961/-198.637
m,101,1010,0.356/18.0/3.008/-30.526,57.779/-275.292/-200.156
m,102,1020,-0.29/18.0/3.159/-29.753,55.607/-278.101/-203.794
m,103,1030,-0.279/17.0/3.168/-29.642,52.258/-278.38/-205.271
m,104,1040,-0.268/16.0/3.175/-29.53,48.879/-278.664/-206.698
m,105,1050,0.396/16.0/3.036/-29.418,52.646/-278.383/-207.086
m,106,1060,0.426/15.0/3.064/-29.305,49.27/-278.69/-208.487
m,107,1070,0.436/14.0/3.071/-28.544,46.763/-280.757/-212.84
m,108,1080,-0.2/13.232/3.232/-28.431,40.532/-281.549/-214.073
m,109,1090,-0.2/13.0/3.228/-28.318,39.831/-281.846/-214.77
m,110,1100,-0.177/12.56/3.248/-28.205,38.393/-282.125/-215.626
m,111,1110,0.478/11.714/3.099/-28.091,38.952/-281.988/-216.62
m,112,1120,0.499/11.0/3.117/-27.343,37.223/-283.934/-220.66
m,113,1130,1.151/10.729/3.14/-27.232,39.491/-283.796/-221.371
m,114,1140,1.159/10.0/4.148/-27.118,34.353/-284.184/-222.938
m,115,1150,1.167/10.099/4.156/-26.379,35.701/-286.012/-226.467
m,116,1160,0.551/9.3/4.156/-26.266,29.598/-286.689/-227.412
m,117,1170,0.563/8.498/3.163/-26.153,28.987/-286.967/-227.801
m,118,1180,0.594/8.339/3.193/-26.04,28.557/-287.234/-228.443
m,119,1190,1.223/7.534/3.21/-25.312,29.175/-288.72/-232.387
m,120,1200,1.243/6.735/4.034/-25.202,24.213/-289.083/-233.588
m,121,1210,1.262/6.76/4.049/-24.481,25.093/-290.75/-237.177
m,122,1220,0.663/5.985/4.043/-24.37,18.962/-291.287/-237.957
m,123,1230,1.279/6.014/3.265/-24.263,24.07/-291.269/-238.187
m,124,1240,1.289/5.241/3.274/-23.552,21.458/-292.935/-241.998
m,125,1250,1.307/5.271/3.292/-23.444,21.729/-293.164/-242.54
m,126,1260,1.317/4.506/4.301/-22.74,16.908/-294.815/-246.618
m,127,1270,1.316/3.953/4.3/-22.634,14.607/-295.097/-247.246
m,128,1280,1.334/3.992/4.318/-22.527,14.921/-295.316/-247.79
m,129,1290,1.366/3.235/4.117/-21.833,12.73/-296.828/-251.382
m,130,1300,1.395/3.063/5.144/-21.729,10.096/-297.104/-252.214
m,131,1310,2.179/3.095/5.179/-21.045,14.796/-298.309/-255.746
m,132,1320,2.195/3.135/5.195/-20.942,15.111/-298.501/-256.275
m,133,1330,2.171/2.802/4.415/-20.263,15.534/-299.823/-259.611
m,134,1340,1.42/2.284/4.402/-20.16,9.351/-300.255/-260.171
m,135,1350,2.421/2.335/4.421/-19.491,15.254/-301.287/-263.665
m,136,1360,2.467/1.577/5.212/-19.393,10.616/-301.667/-264.352
m,137,1370,3.242/1.854/5.242/-18.732,16.416/-302.605/-267.827
m,138,1380,3.015/1.335/5.279/-18.636,12.796/-302.969/-268.324
m,139,1390,3.056/1.384/6.056/-17.98,12.379/-304.144/-271.942
m,140,1400,3.306/0.889/6.034/-17.887,11.466/-304.378/-272.387
m,141,1410,4.077/0.941/6.077/-17.242,16.229/-305.238/-275.811
m,142,1420,4.301/0.464/5.301/-16.601,16.829/-306.262/-279.024
m,143,1430,4.317/0.527/5.317/-16.514,17.252/-306.371/-279.498
m,144,1440,4.36/0.038/6.072/-15.881,14.347/-307.586/-282.933
m,145,1450,5.119/0.098/6.119/-15.256,19.092/-308.249/-286.293
m,146,1460,5.422/-0.375/6.83/-14.634,17.798/-309.322/-289.659
m,147,1470,5.435/-0.843/6.833/-14.552,15.568/-309.652/-289.994
m,148,1480,6.185/-0.776/7.0/-13.942,20.171/-310.206/-293.322
m,149,1490,6.237/-0.71/7.622/-13.335,20.438/-310.992/-296.701
m,150,1500,6.521/-1.161/7.583/-13.261,19.769/-311.236/-296.981
m,151,1510,7.262/-1.089/7.631/-12.665,24.565/-311.609/-300.232
m,152,1520,7.268/-1.254/8.0/-12.072,23.754/-312.429/-303.452
m,153,1530,7.607/-1.177/8.305/-12.003,25.719/-312.348/-303.887
m,154,1540,7.625/-1.095/8.31/-11.421,26.725/-312.884/-307.07
m,155,1550,8.358/-1.815/9.0/-10.845,26.636/-313.745/-310.079
m,156,1560,8.708/-1.74/9.029/-10.784,28.981/-313.576/-310.441
m,157,1570,8.726/-1.657/9.031/-10.216,30.001/-314.01/-313.561
m,158,1580,9.442/-1.278/10.0/-10.156,35.092/-313.476/-314.133
m,159,1590,9.807/-1.7/10.0/-10.0,34.958/-313.769/-314.852
m,160,1600,9.825/-1.61/10.0/-11.0,34.579/-312.808/-309.448
m,161,1610,9.891/-1.837/10.214/-11.0,33.511/-313.017/-309.402
m,162,1620,10.91/-1.751/10.21/-12.0,38.53/-311.342/-304.019
m,163,1630,10.932/-1.84/10.185/-12.0,38.217/-311.411/-303.982
m,164,1640,11.001/-1.758/10.664/-12.0,38.478/-311.387/-304.096
m,165,1650,11.0/-1.346/10.648/-13.0,39.54/-309.948/-298.86
m,166,1660,11.0/-1.26/11.119/-13.0,39.41/-309.974/-298.989
m,167,1670,11.0/-1.163/11.109/-14.0,38.747/-308.774/-293.672
m,168,1680,11.0/-1.883/11.514/-13.0,35.737/-310.688/-298.83
m,169,1690,11.0/-1.453/11.49/-13.0,37.967/-310.254/-298.998
m,170,1700,11.0/-1.356/11.997/-12.0,39.071/-311.271/-304.509
m,171,1710,11.0/-0.463/11.931/-11.0,45.086/-311.236/-310.148
m,172,1720,11.0/-0.364/11.915/-11.0,45.626/-311.131/-310.17
m,173,1730,12.0/-0.278/12.355/-10.0,52.393/-311.042/-315.658
m,174,1740,12.0/-0.622/12.378/-10.0,50.517/-311.441/-315.576
m,175,1750,12.0/-0.541/12.752/-9.0,51.94/-312.081/-321.057
m,176,1760,12.0/-0.083/12.721/-8.0,55.83/-312.098/-326.543
m,177,1770,12.0/0.456/13.16/-8.0,58.512/-311.528/-326.705
m,178,1780,13.0/0.546/13.078/-7.0,65.934/-310.747/-332.082
m,179,1790,13.0/0.65/13.549/-7.0,66.219/-310.682/-332.169
m,180,1800,13.0/0.672/13.933/-6.0,67.6/-311.011/-337.606
m,181,1810,13.0/0.781/13.902/-5.0,69.734/-311.068/-342.987
m,182,1820,13.0/0.839/14.178/-5.0,69.949/-311.019/-343.023
m,183,1830,13.0/1.374/14.165/-4.0,74.627/-310.388/-348.387
m,184,1840,13.0/1.863/14.608/-4.0,77.364/-309.757/-348.398
m,185,1850,14.0/1.973/14.571/-3.0,85.039/-308.142/-353.727
m,186,1860,14.0/1.674/14.996/-2.0,84.748/-308.465/-359.144
m,187,1870,14.0/2.154/14.886/-2.0,87.686/-307.733/-359.061
m,188,1880,14.0/2.258/15.26/-1.0,89.915/-307.328/-364.387
m,189,1890,14.0/2.758/15.174/-1.0,93.009/-306.556/-364.258
m,190,1900,14.0/3.28/15.598/0.0,97.959/-305.373/-369.394
m,191,1910,14.0/3.423/15.618/0.0,98.852/-305.15/-369.34
m,192,1920,15.0/3.131/15.955/0.0,102.344/-303.865/-369.448
m,193,1930,15.0/3.659/15.905/0.0,105.631/-302.985/-369.246
m,194,1940,15.0/3.771/16.253/0.0,106.329/-302.798/-369.199
m,195,1950,15.0/4.24/16.547/0.0,109.246/-302.016/-368.987
m,196,1960,15.0/4.776/16.492/0.0,112.582/-301.122/-368.715
m,197,1970,16.0/4.885/16.826/0.0,118.491/-298.919/-368.656
m,198,1980,16.0/4.693/16.89/0.0,117.302/-299.26/-368.76
m,199,1990,16.0/5.234/17.22/0.0,120.652/-298.299/-368.457
m,200,2000,16.0/5.399/17.16/0.0,121.671/-298.007/-368.358
m,201,2010,17.0/5.916/17.41/0.0,130.031/-294.867/-368.029
m,202,2020,17.0/6.085/17.422/0.0,131.067/-294.55/-367.915
m,203,2030,17.0/6.209/17.731/0.0,131.828/-294.318/-367.83
m,204,2040,18.0/6.818/17.752/0.0,140.663/-290.764/-367.383
m,205,2050,18.0/6.984/18.13/0.0,141.672/-290.436/-367.255
m,206,2060,18.0/7.112/18.425/0.0,142.456/-290.181/-367.153
m,207,2070,19.0/7.697/18.37/0.0,151.037/-286.433/-366.667
m,208,2080,19.0/7.911/18.814/0.0,152.331/-285.987/-366.479
m,209,2090,20.0/8.049/18.74/0.0,158.13/-282.982/-366.355
m,210,2100,20.0/8.687/19.123/0.0,161.96/-281.588/-365.755
m,211,2110,21.0/8.787/18.965/0.0,167.443/-278.491/-365.658
m,212,2120,21.0/8.97/19.316/0.0,168.536/-278.071/-365.475
m,213,2130,21.8/9.58/19.265/0.0,176.01/-274.248/-364.84
m,214,2140,21.8/10.141/19.697/0.0,179.324/-272.923/-364.22
m,215,2150,21.8/10.28/19.614/0.0,180.146/-272.594/-364.06
m,216,2160,22.6/11.268/19.989/0.0,189.719/-267.644/-362.868
m,217,2170,22.8/11.36/19.823/0.0,191.193/-266.753/-362.751
m,218,2180,23.4/11.593/19.896/0.0,195.326/-264.152/-362.452
m,219,2190,23.4/11.914/20.181/0.0,197.189/-263.346/-362.03
m,220,2200,24.0/12.464/20.254/-1.0,200.328/-261.039/-356.582
m,221,2210,24.0/12.616/20.49/-1.0,201.176/-260.661/-356.389
m,222,2220,24.36/13.108/20.473/-1.0,205.595/-258.131/-355.707
m,223,2230,25.0/13.695/20.351/-1.0,211.772/-254.276/-354.854
m,224,2240,24.777/13.945/20.737/-1.0,212.158/-254.463/-354.503
m,225,2250,25.062/14.135/20.72/-1.0,214.488/-252.906/-354.215
m,226,2260,24.264/13.818/20.643/-2.0,206.221/-257.837/-350.084
m,227,2270,24.641/14.819/20.982/-2.0,213.414/-253.952/-348.635
m,228,2280,24.601/14.955/20.881/-2.0,214.005/-253.748/-348.414
m,229,2290,24.947/15.657/20.924/-2.0,219.392/-250.657/-347.303
m,230,2300,24.153/16.123/20.884/-3.0,215.311/-253.669/-342.074
m,231,2310,24.184/16.279/21.082/-3.0,216.254/-253.191/-341.855
m,232,2320,24.345/15.941/20.981/-3.0,215.148/-253.404/-342.383
m,233,2330,24.241/16.339/20.856/-4.0,213.672/-253.877/-337.276
m,234,2340,23.767/16.57/20.894/-4.0,212.796/-255.094/-336.917
m,235,2350,23.8/17.0/20.865/-4.0,215.263/-253.948/-336.21
m,236,2360,24.045/17.0/21.09/-5.0,212.968/-254.053/-331.882
m,237,2370,23.985/17.0/20.981/-5.0,212.739/-254.26/-331.85
m,238,2380,23.053/16.0/20.831/-6.0,200.01/-260.75/-328.894
m,239,2390,23.195/16.0/20.513/-6.0,200.795/-260.193/-328.783
m,240,2400,23.129/16.0/20.406/-6.0,200.541/-260.405/-328.746
m,241,2410,22.638/16.0/20.481/-7.0,194.98/-262.814/-324.31
m,242,2420,22.631/16.0/20.639/-7.0,194.869/-262.87/-324.374
m,243,2430,22.502/16.0/20.493/-8.0,191.03/-263.864/-319.863
m,244,2440,21.849/16.0/20.417/-8.0,188.051/-266.009/-319.828
m,245,2450,21.654/16.0/20.01/-9.0,184.062/-266.982/-315.173
m,246,2460,21.576/16.0/19.901/-10.0,180.425/-267.536/-310.655
m,247,2470,21.788/15.0/19.899/-10.0,176.37/-268.883/-311.818
m,248,2480,21.011/15.0/20.095/-11.0,169.252/-271.487/-307.434
m,249,2490,20.869/15.0/19.939/-11.0,168.704/-271.858/-307.339
m,250,2500,20.628/15.0/19.691/-12.0,164.457/-272.542/-302.688
m,251,2510,19.964/15.0/19.444/-13.0,158.197/-274.267/-298.029
m,252,2520,19.818/15.0/19.288/-13.0,157.65/-274.614/-297.918
m,253,2530,19.825/15.0/19.27/-14.0,154.383/-274.398/-293.418
m,254,2540,19.014/15.0/19.44/-13.0,153.632/-276.851/-298.025
m,255,2550,19.038/15.0/19.1/-13.0,154.085/-276.669/-297.785
m,256,2560,18.845/15.0/18.895/-12.611,154.625/-277.193/-299.399
m,257,2570,18.649/15.0/18.517/-12.804,153.415/-277.559/-298.269
m,258,2580,17.809/15.0/18.496/-13.793,146.138/-279.469/-293.772
m,259,2590,17.924/15.0/18.432/-13.782,146.802/-279.157/-293.775
m,260,2600,17.768/15.0/18.271/-14.771,142.998/-279.101/-289.181
m,261,2610,17.612/15.0/18.111/-14.95,141.838/-279.347/-288.247
m,262,2620,17.473/15.0/17.801/-15.749,138.941/-279.149/-284.386
m,263,2630,16.52/15.0/17.682/-15.923,133.863/-281.269/-283.503
m,264,2640,16.56/15.0/17.56/-16.091,133.671/-281.021/-282.64
m,265,2650,16.401/15.0/17.401/-16.896,130.513/-280.76/-278.869
m,266,2660,17.075/15.0/17.075/-17.059,133.715/-278.955/-277.848
m,267,2670,16.735/15.0/16.89/-17.217,131.802/-279.549/-276.972
m,268,2680,16.503/15.0/16.658/-18.027,128.423/-279.317/-273.098
m,269,2690,15.715/15.0/16.562/-18.18,124.224/-280.878/-272.32
m,270,2700,15.459/15.0/16.155/-19.162,120.492/-280.294/-267.506
m,271,2710,14.708/15.0/16.11/-19.307,116.425/-281.674/-266.807
m,272,2720,14.553/15.0/14.961/-19.286,117.495/-281.551/-265.824
m,273,2730,14.476/15.0/14.893/-20.266,114.276/-280.53/-261.299
m,274,2740,14.96/16.0/13.815/-20.401,122.37/-277.753/-258.883
m,275,2750,14.848/17.0/13.563/-20.378,126.666/-276.755/-257.884
m,276,2760,14.631/17.0/13.349/-21.356,122.982/-275.911/-253.272
m,277,2770,13.818/18.0/13.985/-21.481,121.874/-276.671/-252.499
m,278,2780,13.607/19.0/13.781/-21.602,125.083/-275.84/-250.795
m,279,2790,13.454/20.0/13.502/-22.431,126.346/-273.909/-245.868
m,280,2800,13.986/21.0/12.447/-22.547,134.471/-271.077/-243.042
m,281,2810,13.892/22.0/12.23/-22.658,138.135/-270.035/-241.135
m,282,2820,13.705/22.0/12.049/-23.493,134.8/-269.201/-237.362
m,283,2830,12.892/23.0/10.989/-23.6,136.538/-269.567/-234.363
m,284,2840,12.759/24.0/10.868/-23.702,139.763/-268.778/-232.47
m,285,2850,12.573/25.0/10.565/-24.543,140.529/-266.898/-227.21
m,286,2860,13.192/26.0/11.322/-24.64,145.54/-264.631/-226.457
m,287,2870,13.071/26.0/11.092/-24.734,145.073/-264.692/-225.756
m,288,2880,12.952/27.0/10.987/-24.701,148.654/-264.122/-224.28
m,289,2890,12.072/28.0/9.883/-25.668,146.952/-263.515/-217.29
m,290,2900,12.0/28.8/9.668/-25.753,149.675/-262.841/-215.374
m,291,2910,11.802/28.698/9.528/-25.719,148.772/-263.44/-215.463
m,292,2920,12.475/28.735/9.336/-25.797,152.074/-261.432/-214.805
m,293,2930,12.405/28.722/8.288/-26.651,150.709/-259.69/-209.859
m,294,2940,12.268/27.918/8.165/-26.725,147.195/-260.488/-210.639
m,295,2950,11.174/27.978/7.98/-26.795,142.544/-263.003/-209.989
m,296,2960,11.095/27.019/8.707/-26.758,137.381/-264.236/-212.658
m,297,2970,10.999/27.095/8.634/-26.822,137.144/-264.262/-212.181
m,298,2980,11.913/27.147/8.47/-27.684,138.968/-260.287/-208.383
m,299,2990,11.799/26.311/7.373/-27.744,137.571/-260.588/-207.712
m,300,3000,11.736/26.283/7.342/-27.706,137.377/-260.82/-207.864
m,301,3010,10.658/26.325/7.192/-26.853,135.614/-264.983/-211.118
m,302,3020,11.493/25.427/7.95/-26.811,134.769/-264.041/-213.627
m,303,3030,11.352/25.388/7.938/-26.858,133.849/-264.305/-213.47
m,304,3040,11.272/24.508/7.785/-27.729,127.878/-263.335/-210.802
m,305,3050,11.196/24.554/6.739/-27.773,129.832/-262.932/-209.123
m,306,3060,11.156/24.502/6.644/-27.73,129.794/-263.106/-209.244
m,307,3070,11.072/23.623/6.582/-26.769,129.214/-265.839/-214.437
m,308,3080,11.885/23.622/7.427/-26.804,131.074/-264.288/-215.372
m,309,3090,11.852/23.568/7.346/-26.759,131.028/-264.458/-215.527
m,310,3100,11.795/22.662/7.231/-27.715,124.852/-263.327/-212.412
m,311,3110,10.801/22.635/6.276/-26.743,125.046/-267.068/-215.449
m,312,3120,10.753/22.648/6.183/-26.698,125.198/-267.218/-215.518
m,313,3130,10.638/21.725/6.095/-25.791,123.933/-269.884/-220.584
m,314,3140,11.562/21.655/7.0/-25.743,126.242/-268.384/-221.924
m,315,3150,11.508/21.673/7.0/-25.695,126.193/-268.58/-222.111
m,316,3160,11.477/20.679/7.0/-26.585,119.795/-267.683/-219.344
m,317,3170,10.425/20.692/6.0/-25.663,119.546/-271.279/-222.315
m,318,3180,11.345/20.633/6.0/-25.616,123.791/-269.462/-222.599
m,319,3190,11.295/19.7/6.0/-24.627,122.578/-272.156/-228.189
m,320,3200,12.185/19.633/7.0/-24.635,124.462/-270.703/-229.255
m,321,3210,12.157/19.629/7.0/-24.586,124.448/-270.856/-229.483
m,322,3220,12.135/19.571/7.0/-24.537,124.25/-271.038/-229.769
m,323,3230,11.126/18.63/6.0/-24.489,117.926/-273.599/-230.034
m,324,3240,11.06/18.571/6.0/-23.492,119.894/-275.596/-234.727
m,325,3250,11.053/18.505/6.194/-23.492,119.207/-275.739/-234.982
m,326,3260,11.973/18.504/6.211/-23.443,123.706/-273.882/-235.227
m,327,3270,11.955/17.491/5.977/-22.439,122.472/-276.397/-240.851
m,328,3280,11.894/17.479/5.758/-22.347,122.773/-276.603/-241.119
m,329,3290,12.826/17.429/5.785/-22.3,127.117/-274.703/-241.419
m,330,3300,12.809/17.373/5.564/-21.294,129.668/-276.281/-246.101
m,331,3310,12.793/16.394/5.333/-21.286,125.924/-277.167/-247.042
m,332,3320,11.764/16.343/5.35/-21.238,120.785/-279.511/-247.34
m,333,3330,11.746/16.286/5.211/-20.264,122.939/-281.052/-252.032
m,334,3340,11.715/17.202/5.233/-20.215,126.799/-280.383/-251.243
m,335,3350,12.628/17.194/5.265/-19.201,133.561/-279.768/-256.207
m,336,3360,12.603/17.145/5.281/-19.12,133.392/-279.988/-256.668
m,337,3370,13.554/16.131/5.302/-18.105,135.89/-280.111/-262.868
m,338,3380,13.53/16.083/5.317/-18.058,135.646/-280.281/-263.163
m,339,3390,13.483/16.038/5.342/-18.041,135.216/-280.471/-263.317
m,340,3400,12.487/15.044/5.34/-17.022,128.067/-285.034/-269.511
m,341,3410,12.465/14.996/5.355/-16.975,127.819/-285.191/-269.803
m,342,3420,12.444/14.95/5.369/-15.93,129.732/-286.486/-275.112
m,343,3430,13.38/15.862/5.405/-15.886,138.701/-283.374/-274.285
m,344,3440,13.362/15.82/5.417/-14.843,140.733/-284.501/-279.579
m,345,3450,14.325/15.78/5.435/-13.821,147.574/-283.021/-284.789
m,346,3460,14.31/14.78/5.441/-13.779,142.752/-284.329/-286.238
m,347,3470,14.294/14.738/5.452/-12.776,144.599/-285.207/-291.412
m,348,3480,13.278/14.698/5.465/-12.733,139.394/-287.809/-291.683
m,349,3490,13.261/15.625/5.48/-11.709,146.115/-287.49/-295.742
m,350,3500,13.246/15.589/5.492/-11.652,145.97/-287.611/-296.085
m,351,3510,14.218/15.54/5.505/-10.628,152.794/-285.735/-301.393
m,352,3520,14.206/14.52/5.512/-10.589,147.596/-287.109/-302.934
m,353,3530,14.181/14.488/5.523/-9.578,149.384/-287.71/-308.205
m,354,3540,13.18/14.467/5.528/-9.54,144.299/-290.321/-308.431
m,355,3550,13.167/15.413/5.541/-9.503,149.245/-289.216/-307.357
m,356,3560,13.164/15.382/5.545/-8.467,151.264/-289.675/-312.737
m,357,3570,14.135/15.346/5.56/-8.433,156.017/-287.134/-312.971
m,358,3580,14.125/14.328/5.564/-7.408,152.625/-288.814/-319.691
m,359,3590,14.108/14.303/5.573/-7.367,152.475/-288.907/-319.941
m,360,3600,13.106/14.277/5.577/-7.337,147.316/-291.571/-320.137
m,361,3610,13.096/15.246/5.583/-6.314,154.642/-290.577/-324.083
m,362,3620,13.091/15.217/5.738/-6.292,154.418/-290.651/-324.276
m,363,3630,13.077/15.197/5.746/-5.27,156.339/-290.816/-329.613
m,364,3640,13.07/14.182/5.751/-5.243,150.653/-292.162/-331.236
m,365,3650,12.064/14.158/5.607/-5.212,145.489/-294.78/-331.404
m,366,3660,12.056/14.14/5.609/-4.192,147.324/-294.876/-336.772
m,367,3670,12.049/15.12/5.616/-4.169,152.952/-293.694/-335.433
m,368,3680,13.042/15.105/5.771/-4.151,157.912/-291.032/-335.575
